Date,Open,High,Low,Close,Adj Close,Volume
2017-04-04,93.010002,94,91.480003,91.849998,91.849998,201200
2017-04-05,92.220001,93.300003,90.93,91.400002,91.400002,180000
2017-04-06,91.489998,92.419998,91.07,91.800003,91.800003,125600
2017-04-07,91.599998,92.370003,91.379997,92.339996,92.339996,82900
2017-04-10,92.25,93.5,91.800003,92.290001,92.290001,127000
2017-04-11,92.089996,92.980003,90.050003,91.910004,91.910004,169500
2017-04-12,92.309998,93.040001,91.720001,91.879997,91.879997,132600
2017-04-13,91.989998,95.32,91.449997,94.25,94.25,242000
2017-04-17,95.089996,95.949997,94.099998,95.5,95.5,140900
2017-04-18,95.690002,96.489998,94.730003,95.809998,95.809998,148700
2017-04-19,96.300003,98.919998,96.290001,97.790001,97.790001,282000
2017-04-20,99.139999,102.75,98.860001,102.709999,102.709999,347000
2017-04-21,105.25,105.25,101.349998,103.169998,103.169998,285700
2017-04-24,105,105.239998,101.629997,102.559998,102.559998,243000
2017-04-25,103.68,104.150002,101.339996,103.900002,103.900002,225400
2017-04-26,101.970001,102,98.419998,101.050003,101.050003,451700
2017-04-27,99.709999,101.410004,96.730003,99.760002,99.760002,281400
2017-04-28,100.239998,103.839996,99.980003,103.720001,103.720001,246300
2017-05-01,103.43,106.339996,102.220001,106.07,106.07,378600
2017-05-02,110.870003,115.639999,106.5,113.940002,113.940002,801700
2017-05-03,112.300003,114.610001,110.669998,112.190002,112.190002,388500
2017-05-04,113.480003,113.589996,111.330002,111.82,111.82,322400
2017-05-05,112.449997,117.57,112.449997,116.830002,116.830002,301800
2017-05-08,118.620003,119.199997,117.5,118.809998,118.809998,283600
2017-05-09,119.989998,125.129997,119.220001,122.629997,122.629997,330800
2017-05-10,122.739998,127.720001,122.650002,127.150002,127.150002,398000
2017-05-11,128.699997,128.699997,121.989998,125.809998,125.809998,428100
2017-05-12,125.720001,130.270004,124.730003,128.139999,128.139999,292200
2017-05-15,128.889999,130.850006,127.540001,128.970001,128.970001,322300
2017-05-16,129.279999,130.419998,126.099998,128.899994,128.899994,537800
2017-05-17,126.540001,127,122,122.550003,122.550003,560700
2017-05-18,114.370003,126.669998,110.139999,125.32,125.32,906300
2017-05-19,123.830002,124.830002,118.489998,120.330002,120.330002,687800
2017-05-23,122.779999,122.870003,121.050003,122.120003,122.120003,467300
2017-05-24,122.309998,123.279999,121.260002,122.300003,122.300003,228700
2017-05-25,122.699997,123.389999,120.25,121.669998,121.669998,296400
2017-05-26,121.730003,122.529999,121.07,122.290001,122.290001,284300
2017-05-29,122.940002,124.650002,122.739998,124.199997,124.199997,166800
2017-05-30,123.18,125.75,120.82,121.910004,121.910004,500900
2017-05-31,122.589996,124.720001,120.220001,124.720001,124.720001,4700800
2017-06-01,124.790001,126.620003,122.160004,126.120003,126.120003,649700
2017-06-02,126.940002,132.070007,126.339996,131.899994,131.899994,674900
2017-06-05,132.949997,134,129.589996,131.770004,131.770004,416700
2017-06-06,130.539993,134.199997,129.729996,132.869995,132.869995,389400
2017-06-07,133.490005,133.880005,130.449997,131.210007,131.210007,376600
2017-06-08,131.929993,133.539993,129.029999,133.539993,133.539993,334600
2017-06-09,133.350006,135.419998,120.550003,122.800003,122.800003,932600
2017-06-12,121,121.459999,111,118.57,118.57,1008300
2017-06-13,115.620003,119.809998,111.760002,114.949997,114.949997,827800
2017-06-14,114.949997,116.330002,112.040001,113.019997,113.019997,511500
2017-06-15,108.830002,113.57,108.18,113.57,113.57,759600
2017-06-16,115.300003,116.879997,113.440002,114.919998,114.919998,3898600
2017-06-19,117.120003,120.040001,116.07,119.900002,119.900002,588200
2017-06-20,120.989998,121.849998,117.610001,118.050003,118.050003,406500
2017-06-21,118.989998,122.25,118.660004,121.75,121.75,596200
2017-06-22,121.160004,122,119.400002,121.150002,121.150002,262300
2017-06-23,121.32,126.260002,120.699997,125.360001,125.360001,325400
2017-06-26,126,128.119995,119.599998,122.220001,122.220001,504100
2017-06-27,120.639999,121.470001,114.220001,114.370003,114.370003,521100
2017-06-28,114.949997,116.709999,111.989998,116.629997,116.629997,398500
2017-06-29,116.010002,116.010002,108.339996,112.580002,112.580002,471400
2017-06-30,111.5,114.290001,110.989998,112.599998,112.599998,432000
2017-07-04,112.970001,113.279999,109.389999,110.010002,110.010002,118300
2017-07-05,110.989998,116.199997,110.989998,114.760002,114.760002,419800
2017-07-06,112.489998,113.639999,111.230003,111.809998,111.809998,245300
2017-07-07,112.169998,114.900002,112.129997,114.75,114.75,208600
2017-07-10,114.989998,117.889999,113.889999,117.459999,117.459999,312700
2017-07-11,117.459999,119.550003,116.470001,118.139999,118.139999,224700
2017-07-12,119.839996,121.139999,119,120.610001,120.610001,265600
2017-07-13,122.360001,123.5,117.779999,118.519997,118.519997,296700
2017-07-14,119.550003,119.550003,116.470001,116.800003,116.800003,167300
2017-07-17,116.510002,117.989998,113.650002,115.029999,115.029999,203200
2017-07-18,114.279999,118.599998,113.599998,117.580002,117.580002,192900
2017-07-19,117.849998,118.919998,114.959999,115.970001,115.970001,199300
2017-07-20,116.790001,116.949997,113.580002,114.279999,114.279999,231500
2017-07-21,113.309998,114.470001,111.989998,112.110001,112.110001,210600
2017-07-24,112,117.040001,111.970001,116.910004,116.910004,264400
2017-07-25,117.050003,117.169998,113.580002,115.110001,115.110001,297100
2017-07-26,116.239998,118.879997,116.199997,117,117,276700
2017-07-27,117.830002,119.230003,111.110001,113.809998,113.809998,643300
2017-07-28,111.730003,116.169998,110.050003,115.660004,115.660004,329900
2017-07-31,116.989998,117.949997,114.18,114.889999,114.889999,480000
2017-08-01,128.360001,132,123.25,130.610001,130.610001,1153500
2017-08-02,131,131.490005,122.230003,123.720001,123.720001,811000
2017-08-03,125.769997,125.769997,121.459999,122.279999,122.279999,409600
2017-08-04,122.519997,124.239998,121.5,121.809998,121.809998,273800
2017-08-08,124.379997,125.300003,121.550003,122.230003,122.230003,357900
2017-08-09,120.800003,122.599998,119.849998,120.970001,120.970001,374500
2017-08-10,119.610001,119.75,112.25,112.57,112.57,713400
2017-08-11,112.010002,117.900002,112.010002,116.389999,116.389999,425200
2017-08-14,118.910004,121.160004,118.660004,119.589996,119.589996,351900
2017-08-15,120.459999,120.529999,118.220001,118.690002,118.690002,262400
2017-08-16,119.290001,120.43,118.279999,119.43,119.43,277200
2017-08-17,119.480003,121.07,118.489998,118.550003,118.550003,595700
2017-08-18,118.050003,119.599998,117.169998,119.120003,119.120003,268100
2017-08-21,119.120003,121.260002,119.120003,121.150002,121.150002,390600
2017-08-22,121.690002,124.25,121.099998,123.879997,123.879997,315200
2017-08-23,123.120003,128.979996,122.68,128.589996,128.589996,492500
2017-08-24,128.949997,133.949997,128.720001,133.5,133.5,683800
2017-08-25,134,134,128.179993,129.449997,129.449997,412900
2017-08-28,129.279999,130.880005,126.660004,129.75,129.75,281300
2017-08-29,127.300003,131.5,126.779999,130.690002,130.690002,339400
2017-08-30,131.809998,137.270004,131.720001,136.820007,136.820007,499500
2017-08-31,137.410004,139.410004,135.850006,138,138,650600
2017-09-01,138.75,138.75,136.130005,137.300003,137.300003,287300
2017-09-05,136.770004,138.479996,133.740005,137.100006,137.100006,387000
2017-09-06,137.979996,138.899994,133,134.570007,134.570007,428700
2017-09-07,134.009995,137.710007,133.949997,137.5,137.5,300700
2017-09-08,137.529999,139.350006,136.410004,138.029999,138.029999,284600
2017-09-11,140,143.690002,139.570007,143.009995,143.009995,394700
2017-09-12,144.639999,147.220001,142.139999,146.690002,146.690002,468300
2017-09-13,146.910004,149.399994,143.830002,145.25,145.25,475400
2017-09-14,145.009995,147.5,142.399994,146.429993,146.429993,301000
2017-09-15,146.240005,147.710007,145.429993,146.210007,146.210007,345400
2017-09-18,147.229996,151.75,147.229996,150.600006,150.600006,335900
2017-09-19,151.850006,151.880005,150.009995,150.75,150.75,295400
2017-09-20,150.949997,151.360001,145.5,146.970001,146.970001,434200
2017-09-21,146.940002,148.899994,143.570007,148.179993,148.179993,347500
2017-09-22,147.990005,149.490005,145.960007,148.449997,148.449997,261100
2017-09-25,147.600006,147.75,140.220001,141.639999,141.639999,500000
2017-09-26,143.139999,145.5,138.570007,140.059998,140.059998,413600
2017-09-27,141.860001,147.860001,141.229996,146.479996,146.479996,506700
2017-09-28,146.419998,146.929993,143.399994,144.869995,144.869995,297000
2017-09-29,145.690002,146.949997,144,145.119995,145.119995,347700
2017-10-02,146.119995,149.660004,146.100006,148.830002,148.830002,262500
2017-10-03,149.949997,150.899994,145.309998,145.699997,145.699997,403100
2017-10-04,145.820007,145.880005,125.800003,128.949997,128.949997,2498200
2017-10-05,121.639999,129.660004,117,126.190002,126.190002,1947600
2017-10-06,123.050003,125.959999,119.980003,122.919998,122.919998,1183400
2017-10-10,121.330002,123.669998,111.68,115.760002,115.760002,1989000
2017-10-11,114.650002,120.82,114.650002,118.400002,118.400002,1354500
2017-10-12,120.099998,121.5,117.309998,117.480003,117.480003,559800
2017-10-13,117.269997,118.779999,116.980003,117.760002,117.760002,313700
2017-10-16,118.25,121.760002,117.010002,121.370003,121.370003,421600
2017-10-17,121.889999,122.32,119.779999,120.57,120.57,338800
2017-10-18,120.660004,124.339996,120.059998,123.300003,123.300003,348900
2017-10-19,122.529999,122.949997,120.199997,122.709999,122.709999,432600
2017-10-20,124.699997,129.309998,124.07,129.029999,129.029999,451900
2017-10-23,130.5,131.690002,128.199997,130.149994,130.149994,490400
2017-10-24,130.160004,136.360001,130.160004,135.130005,135.130005,592000
2017-10-25,136.139999,137.509995,129.020004,131.990005,131.990005,846600
2017-10-26,132.440002,135.309998,131.690002,133.880005,133.880005,446000
2017-10-27,137.910004,139.029999,135.820007,137.589996,137.589996,654200
2017-10-30,139.649994,140.279999,135.020004,140.220001,140.220001,602900
2017-10-31,131.330002,135,121.889999,128.259995,128.259995,1332800
2017-11-01,128.779999,129.660004,122.349998,123.68,123.68,831600
2017-11-02,122.5,129.070007,122.25,128.050003,128.050003,584300
2017-11-03,128.610001,129.729996,125.790001,126.059998,126.059998,344900
2017-11-06,127.599998,128.75,126.099998,126.980003,126.980003,231700
2017-11-07,127.5,128.529999,125.800003,127.480003,127.480003,241700
2017-11-08,126.589996,127.300003,125.599998,126.519997,126.519997,261700
2017-11-09,124.879997,125.150002,121.269997,123.089996,123.089996,456500
2017-11-10,122.580002,127.839996,122.449997,126.970001,126.970001,475400
2017-11-13,125.459999,126.160004,124.470001,125.68,125.68,228900
2017-11-14,123.75,127.309998,123.75,125.970001,125.970001,277400
2017-11-15,124.269997,127.059998,124.269997,125.010002,125.010002,246500
2017-11-16,126.050003,133.550003,125.919998,132.509995,132.509995,604800
2017-11-17,132.619995,135.25,132.429993,133.820007,133.820007,331100
2017-11-20,134.410004,139.479996,134,139,139,389800
2017-11-21,140.649994,143.360001,140.059998,140.850006,140.850006,468500
2017-11-22,140.850006,142.149994,137.110001,140.300003,140.300003,265500
2017-11-23,140.309998,141.880005,140.309998,141.139999,141.139999,74000
2017-11-24,141.509995,143.009995,140.940002,142.199997,142.199997,184700
2017-11-27,145.369995,148.970001,144.050003,144.690002,144.690002,444500
2017-11-28,146.110001,146.110001,141.600006,143.490005,143.490005,349800
2017-11-29,143.020004,143.440002,129.610001,133.399994,133.399994,814900
2017-11-30,136.009995,136.039993,133.110001,135.160004,135.160004,563000
2017-12-01,133.169998,133.5,127.25,130.839996,130.839996,448100
2017-12-04,133.740005,133.740005,122.440002,122.639999,122.639999,659300
2017-12-05,121.260002,124.93,117.110001,120.949997,120.949997,494400
2017-12-06,120,122.650002,119.75,122.370003,122.370003,552000
2017-12-07,123.620003,128.440002,123.470001,128.279999,128.279999,405300
2017-12-08,131.089996,132.240005,128.630005,129.5,129.5,382400
2017-12-11,130.039993,135.020004,130.039993,133.800003,133.800003,393500
2017-12-12,133.309998,133.699997,129.490005,130.479996,130.479996,321500
2017-12-13,131.330002,133.800003,130.910004,132.389999,132.389999,239100
2017-12-14,132.770004,134.380005,131,131.589996,131.589996,178300
2017-12-15,132.289993,136.850006,131.690002,135.199997,135.199997,534400
2017-12-18,137,138.960007,136.929993,138.330002,138.330002,280700
2017-12-19,138.25,138.580002,136,136,136,227200
2017-12-20,136.699997,137.179993,133.199997,134.990005,134.990005,203900
2017-12-21,135.389999,135.710007,133.160004,133.470001,133.470001,168600
2017-12-22,133.300003,133.300003,130.630005,131.990005,131.990005,142300
2017-12-27,132.350006,132.940002,130.630005,132.199997,132.199997,156000
2017-12-28,132.600006,132.600006,127.75,128.619995,128.619995,213400
2017-12-29,128.589996,128.720001,126.059998,127.110001,127.110001,228200
2018-01-02,127.32,132.229996,126.650002,132.059998,132.059998,251000
2018-01-03,133.270004,135.570007,133.119995,135.149994,135.149994,400200
2018-01-04,135.960007,137.740005,134.300003,137.460007,137.460007,409800
2018-01-05,137.470001,138.639999,135,137.259995,137.259995,308600
2018-01-08,137.130005,139.929993,136.779999,139.509995,139.509995,182500
2018-01-09,139.899994,141.559998,136.759995,137.940002,137.940002,197900
2018-01-10,136.990005,139.529999,136.270004,139.289993,139.289993,209700
2018-01-11,139.259995,139.970001,138.5,139.139999,139.139999,141300
2018-01-12,139.25,143.100006,138.970001,140.759995,140.759995,256000
2018-01-15,140.009995,143.100006,140.009995,142.800003,142.800003,150500
2018-01-16,142.880005,142.880005,138.389999,139.130005,139.130005,416300
2018-01-17,139.100006,143.619995,138.149994,142.720001,142.720001,341500
2018-01-18,142.009995,145.380005,142.009995,142.550003,142.550003,292200
2018-01-19,143.029999,144.470001,142.5,144.470001,144.470001,220400
2018-01-22,143.509995,149.100006,143.509995,148.869995,148.869995,220600
2018-01-23,149.639999,149.669998,144.789993,147.309998,147.309998,227800
2018-01-24,147.899994,150.479996,146.149994,147.520004,147.520004,248100
2018-01-25,148.460007,155.600006,148.169998,154.300003,154.300003,409300
2018-01-26,156,160.690002,153.169998,159.070007,159.070007,346900
2018-01-29,159.990005,160.309998,154.619995,156.869995,156.869995,283200
2018-01-30,150.5,155.029999,147.009995,153.009995,153.009995,488200
2018-01-31,154.740005,158.080002,154.210007,157.039993,157.039993,342300
2018-02-01,155.979996,160.970001,154.279999,154.899994,154.899994,311100
2018-02-02,154.649994,159.279999,152.75,155.449997,155.449997,575100
2018-02-05,150.330002,158.75,148.520004,149.119995,149.119995,654300
2018-02-06,143.789993,153.570007,140.699997,152.660004,152.660004,868600
2018-02-07,154.220001,160.300003,152.25,154.940002,154.940002,462100
2018-02-08,155.399994,159.779999,149.429993,149.5,149.5,570900
2018-02-09,151.259995,156.130005,144.089996,150.380005,150.380005,901200
2018-02-12,155.270004,162.389999,154,161.050003,161.050003,687200
2018-02-13,161.25,164.410004,157.75,158.720001,158.720001,515100
2018-02-14,158,173.160004,157.979996,171.490005,171.490005,814600
2018-02-15,168.509995,175.990005,163.119995,171.910004,171.910004,895000
2018-02-16,170.660004,174,168.5,172.600006,172.600006,575300
2018-02-20,172.490005,184.350006,172.449997,180.679993,180.679993,601400
2018-02-21,173.589996,173.979996,168.589996,168.639999,168.639999,866000
2018-02-22,170.229996,173.699997,169.339996,170.520004,170.520004,524300
2018-02-23,172.479996,173.449997,168.979996,173.279999,173.279999,338200
2018-02-26,174.990005,175.570007,171.440002,172.550003,172.550003,351400
2018-02-27,173.149994,177.770004,172.610001,176.110001,176.110001,410400
2018-02-28,177.509995,179.699997,177.139999,177.5,177.5,641100
2018-03-01,176.690002,178.220001,171.360001,175.619995,175.619995,498300
2018-03-02,173.570007,177.229996,173.160004,176.419998,176.419998,490700
2018-03-05,175.800003,181.619995,174.070007,180.800003,180.800003,379200
2018-03-06,181.309998,184.919998,180.5,182.520004,182.520004,312100
2018-03-07,180.259995,186.630005,179.699997,185,185,422100
2018-03-08,186.869995,191.279999,186.740005,189.860001,189.860001,437300
2018-03-09,192.779999,192.854996,189.600006,191.429993,191.429993,346800
2018-03-12,192.5,192.899994,189.149994,190.100006,190.100006,245500
2018-03-13,190.550003,191.850006,187.345001,188.600006,188.600006,297400
2018-03-14,188.929993,191.990005,186.110001,189.289993,189.289993,243400
2018-03-15,191.330002,194.339996,190.660004,192.860001,192.860001,296700
2018-03-16,192.860001,193.610001,190.470001,192.529999,192.529999,333500
2018-03-19,191.429993,193.889999,187.25,190.360001,190.360001,343400
2018-03-20,190.25,202.449997,189.75,200.279999,200.279999,628100
2018-03-21,199.520004,199.679993,192.100006,193,193,457800
2018-03-22,190,197.100006,187.910004,188,188,390800
2018-03-23,187.979996,189.570007,181.940002,182.649994,182.649994,357200
2018-03-26,187.009995,190.75,168.619995,176.009995,176.009995,539400
2018-03-27,174.929993,179.029999,164.100006,165.649994,165.649994,449900
2018-03-28,162.910004,164.740005,156,157,157,524500
2018-03-29,156,162.639999,153.039993,160.320007,160.320007,533400
2018-04-02,161.419998,164.309998,155.619995,157.660004,157.660004,295200
2018-04-03,158.660004,161.009995,150.949997,152.720001,152.720001,286500
2018-04-04,145.990005,154.880005,145.149994,154.050003,154.050003,301900
2018-04-05,157.800003,160.75,152.729996,153.460007,153.460007,341900
2018-04-06,151.940002,153.649994,148.289993,149.809998,149.809998,169100
2018-04-09,151.059998,157.089996,151,151.179993,151.179993,322400
2018-04-10,154.990005,155.630005,150.110001,154.649994,154.649994,319100
2018-04-11,154.320007,156.039993,150.050003,150.050003,150.050003,219400
2018-04-12,151.910004,152.990005,150.25,151.979996,151.979996,162800
2018-04-13,153.039993,153.559998,146.850006,148,148,242700
2018-04-16,148.270004,148.270004,143.009995,146.779999,146.779999,193400
2018-04-17,147.839996,159.75,147.839996,158.039993,158.039993,373900
2018-04-18,159.759995,162.050003,155.289993,161.119995,161.119995,267500
2018-04-19,159.470001,163.330002,158.339996,160.270004,160.270004,165800
2018-04-20,161.020004,162.389999,159.639999,161.860001,161.860001,213000
2018-04-23,162.740005,162.910004,155.5,157.949997,157.949997,265800
2018-04-24,159.330002,162.550003,156,157.929993,157.929993,281300
2018-04-25,158.210007,158.580002,152.720001,154.039993,154.039993,235600
2018-04-26,156.119995,161.5,156.119995,160.110001,160.110001,222100
2018-04-27,163,163.5,159.880005,160.830002,160.830002,196500
2018-04-30,162.529999,172.470001,162.529999,172.009995,172.009995,379500
2018-05-01,160.990005,164.539993,153.25,163.5,163.5,697800
2018-05-02,162.020004,167.149994,157.479996,160.990005,160.990005,445400
2018-05-03,158.789993,174.039993,158.789993,173.490005,173.490005,406000
2018-05-04,173.5,177.475006,171,174.949997,174.949997,222700
2018-05-07,176.809998,178.860001,175.559998,178.550003,178.550003,271500
2018-05-08,180,189.029999,179.470001,185.509995,185.509995,369700
2018-05-09,186.970001,188.320007,184.539993,187.600006,187.600006,290500
2018-05-10,187.570007,188.190002,185.779999,186.399994,186.399994,194500
2018-05-11,186.399994,187.320007,182.5,184.529999,184.529999,205900
2018-05-14,185.100006,189.490005,182.085007,182.300003,182.300003,242500
2018-05-15,182,183.639999,178.199997,183.5,183.5,162000
2018-05-16,182.119995,185.050003,181.789993,181.869995,181.869995,163100
2018-05-17,182,187.740005,181.460007,186.820007,186.820007,223400
2018-05-18,186.5,190.25,186.5,189.25,189.25,170300
2018-05-22,179.279999,182.389999,175.539993,177.660004,177.660004,528200
2018-05-23,177,181.800003,177,180.550003,180.550003,222800
2018-05-24,180.550003,185.220001,180.550003,184.190002,184.190002,196400
2018-05-25,185.020004,187.649994,184.850006,186,186,159100
2018-05-28,185.610001,188.440002,185.050003,187.899994,187.899994,66400
2018-05-29,186.259995,189.110001,184.729996,186.509995,186.509995,169900
2018-05-30,187.369995,189.520004,186.830002,188.009995,188.009995,178500
2018-05-31,187.509995,194.330002,187.509995,192.330002,192.330002,355300
2018-06-01,193.789993,196.699997,191.550003,195.410004,195.410004,238300
2018-06-04,196.050003,204.070007,196.050003,202.619995,202.619995,269500
2018-06-05,203.669998,211.369995,203.669998,209.059998,209.059998,233800
2018-06-06,209.419998,214.5,206.720001,214.440002,214.440002,247400
2018-06-07,214.429993,214.800003,206.139999,209.199997,209.199997,281400
2018-06-08,207.860001,212.649994,206,210.679993,210.679993,182700
2018-06-11,211.509995,214.25,207.809998,208.149994,208.149994,152500
2018-06-12,208.289993,215.899994,208.270004,215.039993,215.039993,242700
2018-06-13,215,221.839996,213.080002,214.580002,214.580002,256100
2018-06-14,215.339996,220.600006,215.339996,220.210007,220.210007,202500
2018-06-15,219.5,223.289993,216.820007,221.990005,221.990005,228100
2018-06-18,220.110001,228.25,219.960007,228.139999,228.139999,185000
2018-06-19,225.850006,228.970001,222.220001,226.419998,226.419998,249300
2018-06-20,228.520004,232.649994,228.520004,229.339996,229.339996,191500
2018-06-21,230.410004,231.5,218.490005,218.600006,218.600006,367400
2018-06-22,221.949997,221.949997,213.360001,216.169998,216.169998,288100
2018-06-25,213.490005,213.490005,201,203.600006,203.600006,390700
2018-06-26,205.070007,211.160004,205.070007,205.880005,205.880005,362700
2018-06-27,207.839996,207.839996,192.020004,193.610001,193.610001,471600
2018-06-28,190,196.169998,186.309998,194.529999,194.529999,307400
2018-06-29,196.970001,197.75,191.100006,191.710007,191.710007,235400
2018-07-03,196.210007,200,193.5,197.850006,197.850006,211600
2018-07-04,198.210007,206,198.020004,202.320007,202.320007,145400
2018-07-05,201.639999,201.820007,196.889999,200.369995,200.369995,170600
2018-07-06,200.259995,206.089996,199.660004,205.610001,205.610001,168500
2018-07-09,207.479996,209.309998,201.669998,207.929993,207.929993,196500
2018-07-10,208.690002,210.25,207.160004,208.75,208.75,143700
2018-07-11,207.039993,213.729996,205.320007,212.479996,212.479996,171600
2018-07-12,214.089996,221.449997,213.490005,220.460007,220.460007,196600
2018-07-13,221,221.880005,215.990005,218.889999,218.889999,180100
2018-07-16,218.940002,222.339996,216.570007,217.429993,217.429993,121700
2018-07-17,214.990005,224.889999,212.070007,222.820007,222.820007,205600
2018-07-18,223.389999,225.880005,221.070007,224.139999,224.139999,178800
2018-07-19,224.009995,228.25,222.809998,227.460007,227.460007,188000
2018-07-20,226.979996,229.889999,224.800003,225.029999,225.029999,163900
